Transaction_ID,Date,Customer_ID,Amount,Category,Payment_Method,Location
7428,2024-04-24,CUST574,167.05,Clothing,Credit Card,Miami
7429,2024-03-14,CUST898,284.41,Clothing,Cash,Chicago
7430,2024-11-11,CUST943,147.0,Clothing,Debit Card,Los Angeles
7431,2024-05-12,CUST962,433.81,Groceries,Cash,Los Angeles
7432,2024-07-05,CUST196,201.8,Groceries,Debit Card,Chicago
7433,2024-07-19,CUST392,442.27,Clothing,Credit Card,Miami
7434,2024-04-03,CUST384,35.11,Home,Cash,Chicago
7435,2024-12-24,CUST184,302.8,Home,Credit Card,Miami
7436,2024-12-06,CUST956,113.44,Electronics,PayPal,Miami
7437,2024-06-18,CUST766,135.93,Books,Debit Card,Miami
7438,2024-06-15,CUST11,207.16,Groceries,Credit Card,Miami
7439,2024-08-20,CUST201,31.62,Electronics,Debit Card,New York
7440,2024-09-06,CUST453,68.25,Electronics,Credit Card,Houston
7441,2024-01-16,CUST370,124.94,Home,Debit Card,Miami
7442,2024-02-03,CUST539,75.95,Clothing,Credit Card,Chicago
7443,2024-08-31,CUST200,47.9,Clothing,Credit Card,Los Angeles
7444,2024-02-27,CUST6,49.42,Groceries,PayPal,Chicago
7445,2024-06-28,CUST601,440.09,Home,Cash,Miami
7446,2024-09-02,CUST318,454.15,Groceries,Debit Card,Chicago
7447,2024-08-24,CUST337,104.25,Clothing,Cash,Los Angeles
7448,2024-03-28,CUST97,452.52,Groceries,Credit Card,Los Angeles
7449,2024-05-24,CUST933,286.06,Home,Cash,Miami
7450,2024-06-27,CUST378,495.15,Electronics,Credit Card,Houston
7451,2024-11-05,CUST938,315.44,Clothing,Debit Card,Chicago
7452,2024-10-21,CUST260,38.98,Clothing,PayPal,New York
7453,2024-03-06,CUST515,49.34,Clothing,Cash,Los Angeles
7454,2024-09-17,CUST944,19.54,Electronics,PayPal,New York
7455,2024-02-22,CUST14,452.7,Home,PayPal,Miami
7456,2024-07-26,CUST622,473.52,Groceries,Cash,New York
7457,2024-02-24,CUST280,359.09,Books,Debit Card,New York
7458,2024-06-15,CUST35,10.71,Books,Credit Card,Miami
7459,2024-10-11,CUST663,369.04,Electronics,Debit Card,New York
7460,2024-11-28,CUST282,220.44,Groceries,Debit Card,Houston
7461,2024-02-06,CUST658,165.93,Electronics,Cash,Chicago
7462,2024-06-03,CUST491,478.08,Groceries,Debit Card,Miami
7463,2024-09-29,CUST408,387.09,Home,Credit Card,Houston
7464,2024-08-24,CUST45,366.6,Electronics,PayPal,Los Angeles
7465,2024-07-24,CUST713,486.91,Groceries,Debit Card,New York
7466,2024-10-29,CUST722,132.98,Groceries,Debit Card,New York
7467,2024-07-30,CUST260,194.01,Electronics,Debit Card,New York
7468,2024-05-02,CUST281,27.77,Electronics,Debit Card,Chicago
7469,2024-11-13,CUST641,438.28,Books,Debit Card,Miami
7470,2024-05-04,CUST59,329.27,Electronics,Cash,Houston
7471,2024-10-07,CUST995,447.45,Clothing,Debit Card,Los Angeles
7472,2024-03-22,CUST586,489.34,Electronics,PayPal,Los Angeles
7473,2024-09-03,CUST844,212.39,Electronics,PayPal,Houston
7474,2024-07-15,CUST32,113.29,Clothing,Credit Card,New York
7475,2024-02-03,CUST884,318.84,Home,Credit Card,Miami
7476,2024-06-23,CUST736,194.5,Clothing,PayPal,Miami
7477,2024-04-16,CUST950,483.36,Books,Debit Card,Miami
7478,2024-12-21,CUST483,58.0,Books,PayPal,New York
7479,2024-10-29,CUST623,48.62,Home,Cash,New York
7480,2024-08-08,CUST648,122.12,Electronics,PayPal,Chicago
7481,2024-08-10,CUST466,186.15,Groceries,PayPal,New York
7482,2024-10-17,CUST503,360.99,Groceries,Debit Card,Chicago
7483,2024-06-24,CUST178,400.28,Home,Credit Card,Chicago
7484,2024-10-05,CUST485,491.6,Groceries,Cash,Miami
7485,2024-12-21,CUST768,482.2,Clothing,PayPal,Houston
7486,2024-04-30,CUST896,158.02,Electronics,PayPal,New York
7487,2024-03-29,CUST664,423.45,Groceries,PayPal,Miami
7488,2024-12-05,CUST769,133.44,Clothing,Cash,Houston
7489,2024-12-08,CUST559,178.11,Electronics,Credit Card,Chicago
7490,2024-02-09,CUST827,480.75,Home,Credit Card,New York
7491,2024-12-30,CUST107,46.12,Clothing,Cash,New York
7492,2024-10-20,CUST40,499.59,Clothing,Debit Card,Chicago
7493,2024-09-06,CUST379,269.71,Clothing,PayPal,Miami
7494,2024-02-28,CUST30,85.78,Home,Cash,Houston
7495,2024-10-30,CUST628,162.34,Electronics,Debit Card,Chicago
7496,2024-11-01,CUST916,55.27,Home,Cash,Miami
7497,2024-08-25,CUST731,341.3,Clothing,Cash,Los Angeles
7498,2024-06-15,CUST157,413.89,Home,Debit Card,Chicago
7499,2024-10-11,CUST723,335.75,Groceries,Cash,Chicago
7500,2024-02-19,CUST754,95.72,Home,PayPal,Chicago
7501,2024-08-15,CUST182,229.27,Clothing,PayPal,Miami
7502,2024-03-31,CUST892,6.88,Electronics,PayPal,Chicago
7503,2024-06-06,CUST872,199.03,Electronics,Credit Card,Los Angeles
7504,2024-07-26,CUST135,212.06,Books,PayPal,New York
7505,2024-02-05,CUST85,405.57,Clothing,PayPal,New York
7506,2024-11-02,CUST430,467.8,Electronics,Debit Card,Chicago
7507,2024-02-25,CUST855,466.28,Groceries,Cash,Los Angeles
7508,2024-12-16,CUST867,392.67,Electronics,PayPal,New York
7509,2024-11-01,CUST123,476.59,Clothing,Credit Card,Miami
7510,2024-07-13,CUST58,428.68,Clothing,Credit Card,Chicago
7511,2024-06-16,CUST455,141.65,Groceries,Cash,New York
7512,2024-09-10,CUST653,42.91,Electronics,Cash,Miami
7513,2024-11-26,CUST728,463.67,Electronics,Credit Card,Los Angeles
7514,2024-12-04,CUST64,440.26,Home,Credit Card,Miami
7515,2024-02-01,CUST322,442.52,Clothing,Debit Card,Houston
7516,2024-02-16,CUST100,207.34,Clothing,Credit Card,Chicago
7517,2024-04-21,CUST879,275.16,Home,Cash,Chicago
7518,2024-03-12,CUST558,257.77,Clothing,Debit Card,Miami
7519,2024-10-24,CUST285,422.93,Groceries,Credit Card,New York
7520,2024-11-21,CUST874,396.1,Groceries,Credit Card,Houston
7521,2024-01-01,CUST199,150.26,Books,Debit Card,Miami
7522,2024-03-16,CUST671,236.21,Clothing,PayPal,Houston
7523,2024-12-04,CUST629,44.86,Groceries,Credit Card,Los Angeles
7524,2024-03-17,CUST756,84.02,Electronics,PayPal,Chicago
7525,2024-08-19,CUST18,34.74,Books,Debit Card,Chicago
7526,2024-09-29,CUST341,107.81,Books,Debit Card,New York
7527,2024-05-29,CUST858,12.45,Home,Debit Card,Chicago
7528,2024-07-18,CUST689,209.33,Home,Credit Card,Chicago
7529,2024-11-11,CUST869,466.66,Books,PayPal,New York
7530,2024-10-22,CUST922,404.11,Groceries,Cash,Chicago
7531,2024-08-16,CUST325,155.14,Home,Cash,New York
7532,2024-04-10,CUST920,284.98,Home,PayPal,Miami
7533,2024-04-15,CUST727,496.74,Groceries,Credit Card,New York
7534,2024-12-14,CUST174,486.91,Clothing,Credit Card,Miami
7535,2024-06-11,CUST928,67.15,Home,Credit Card,Los Angeles
7536,2024-06-02,CUST601,160.04,Clothing,Credit Card,Houston
7537,2024-10-18,CUST740,139.58,Electronics,PayPal,Chicago
7538,2024-12-13,CUST967,108.69,Groceries,Cash,Houston
7539,2024-06-04,CUST376,31.56,Clothing,Credit Card,Houston
7540,2024-08-10,CUST529,364.4,Clothing,Credit Card,New York
7541,2024-06-25,CUST15,439.96,Clothing,Debit Card,Houston
7542,2024-02-15,CUST964,378.18,Home,Debit Card,Miami
7543,2024-10-25,CUST681,276.1,Electronics,PayPal,Houston
7544,2024-01-05,CUST413,474.0,Electronics,Debit Card,New York
7545,2024-11-09,CUST427,79.65,Clothing,Credit Card,Houston
7546,2024-09-18,CUST858,171.46,Groceries,Cash,New York
7547,2024-07-25,CUST684,320.41,Home,Debit Card,Houston
7548,2024-03-06,CUST686,422.52,Home,Debit Card,Miami
7549,2024-05-30,CUST63,304.28,Electronics,Cash,Chicago
7550,2024-02-01,CUST67,376.85,Books,Credit Card,New York
7551,2024-07-08,CUST198,86.0,Books,Debit Card,Los Angeles
7552,2024-10-08,CUST845,132.11,Groceries,Credit Card,Chicago
7553,2024-01-28,CUST780,393.9,Groceries,Cash,New York
7554,2024-01-01,CUST514,13.51,Books,PayPal,Los Angeles
7555,2024-12-26,CUST152,202.84,Home,Debit Card,Miami
7556,2024-10-13,CUST747,347.02,Home,Cash,Chicago
7557,2024-07-02,CUST274,401.51,Books,Cash,Miami
7558,2024-02-26,CUST86,323.19,Clothing,Debit Card,Los Angeles
7559,2024-05-24,CUST177,48.53,Books,Debit Card,Houston
7560,2024-01-16,CUST455,66.24,Groceries,Credit Card,Miami
7561,2024-04-30,CUST46,336.94,Groceries,Cash,Chicago
7562,2024-08-09,CUST283,308.17,Electronics,Credit Card,Chicago
7563,2024-12-25,CUST624,388.18,Home,PayPal,Miami
7564,2024-10-29,CUST204,275.62,Groceries,Credit Card,Chicago
7565,2024-07-20,CUST706,44.75,Electronics,Debit Card,Miami
7566,2024-11-16,CUST518,77.64,Groceries,Debit Card,Los Angeles
7567,2024-06-11,CUST420,128.29,Books,Credit Card,Houston
7568,2024-12-30,CUST178,429.3,Groceries,Credit Card,Houston
7569,2024-07-14,CUST651,217.37,Clothing,Credit Card,New York
7570,2024-07-26,CUST765,156.83,Books,Cash,Houston
7571,2024-07-14,CUST863,171.99,Books,Credit Card,Miami
7572,2024-08-10,CUST858,295.45,Clothing,Cash,Miami
7573,2024-10-06,CUST964,147.31,Books,Credit Card,Los Angeles
7574,2024-04-18,CUST4,437.84,Groceries,PayPal,Los Angeles
7575,2024-12-05,CUST319,253.83,Clothing,PayPal,Houston
7576,2024-03-29,CUST281,93.49,Groceries,Cash,Miami
7577,2024-08-31,CUST575,37.06,Home,PayPal,New York
7578,2024-03-12,CUST360,260.82,Groceries,Credit Card,Chicago
7579,2024-04-06,CUST121,295.41,Books,PayPal,Houston
7580,2024-10-11,CUST350,212.79,Groceries,Credit Card,Miami
7581,2024-07-15,CUST478,16.48,Groceries,PayPal,Chicago
7582,2024-07-03,CUST582,205.55,Home,Credit Card,Miami
7583,2024-08-01,CUST857,133.54,Home,Credit Card,New York
7584,2024-03-19,CUST714,388.2,Books,Credit Card,Houston
7585,2024-05-27,CUST89,176.92,Electronics,Credit Card,New York
7586,2024-12-09,CUST580,53.68,Groceries,PayPal,Miami
7587,2024-03-05,CUST953,54.87,Electronics,Cash,Los Angeles
7588,2024-03-09,CUST475,26.65,Home,Cash,Houston
7589,2024-01-06,CUST91,50.1,Books,Debit Card,Houston
7590,2024-02-06,CUST120,408.51,Groceries,PayPal,New York
7591,2024-11-27,CUST941,188.68,Books,Debit Card,New York
7592,2024-01-09,CUST93,102.06,Groceries,Cash,New York
7593,2024-03-14,CUST187,376.13,Groceries,Debit Card,Los Angeles
7594,2024-09-06,CUST748,45.72,Groceries,PayPal,Los Angeles
7595,2024-12-02,CUST89,364.47,Electronics,PayPal,Chicago
7596,2024-08-11,CUST191,127.33,Groceries,Credit Card,New York
7597,2024-03-10,CUST326,19.51,Electronics,Cash,Los Angeles
7598,2024-02-13,CUST606,355.58,Clothing,Cash,New York
7599,2024-03-11,CUST642,30.22,Home,Debit Card,Miami
7600,2024-11-24,CUST989,307.59,Home,PayPal,Chicago
7601,2024-07-31,CUST21,475.78,Home,Debit Card,Chicago
7602,2024-08-21,CUST786,214.82,Home,PayPal,Miami
7603,2024-12-22,CUST174,412.78,Groceries,Credit Card,Houston
7604,2024-11-05,CUST808,123.66,Clothing,Debit Card,Miami
7605,2024-08-05,CUST11,75.43,Home,Credit Card,New York
7606,2024-11-15,CUST223,358.2,Books,Debit Card,Chicago
7607,2024-04-02,CUST654,322.72,Clothing,Debit Card,Houston
7608,2024-08-20,CUST384,255.09,Groceries,Cash,Los Angeles
7609,2024-09-17,CUST472,31.17,Home,Cash,Chicago
7610,2024-08-05,CUST84,33.93,Electronics,Credit Card,Miami
7611,2024-10-09,CUST899,85.76,Home,Credit Card,Chicago
7612,2024-08-18,CUST742,499.75,Clothing,Cash,Los Angeles
7613,2024-07-15,CUST966,104.81,Home,Cash,Miami
7614,2024-06-30,CUST253,299.36,Clothing,PayPal,Chicago
7615,2024-04-25,CUST316,277.63,Groceries,Cash,Houston
7616,2024-04-05,CUST858,298.15,Electronics,Credit Card,Los Angeles
7617,2024-08-05,CUST698,304.17,Groceries,Debit Card,Los Angeles
7618,2024-11-05,CUST658,479.19,Books,PayPal,Houston
7619,2024-01-04,CUST966,44.69,Electronics,Debit Card,Chicago
7620,2024-10-22,CUST924,404.76,Groceries,Debit Card,Miami
7621,2024-09-12,CUST886,21.05,Electronics,PayPal,Miami
7622,2024-05-01,CUST196,11.54,Electronics,Cash,Chicago
7623,2024-12-30,CUST766,152.42,Books,Cash,Miami
7624,2024-09-13,CUST774,468.71,Clothing,Cash,New York
7625,2024-05-17,CUST756,407.58,Groceries,PayPal,Los Angeles
7626,2024-07-29,CUST136,124.15,Electronics,Credit Card,Miami
7627,2024-10-06,CUST318,376.36,Home,PayPal,Houston
7628,2024-10-22,CUST55,250.71,Groceries,Credit Card,Miami
7629,2024-07-06,CUST389,53.96,Electronics,PayPal,Houston
7630,2024-01-18,CUST723,412.2,Books,Cash,New York
7631,2024-01-20,CUST294,382.15,Groceries,Credit Card,New York
7632,2024-10-17,CUST183,279.61,Groceries,Cash,Miami
7633,2024-09-04,CUST286,27.57,Home,PayPal,Miami
7634,2024-12-26,CUST144,375.86,Home,Debit Card,New York
7635,2024-07-07,CUST579,442.89,Electronics,Debit Card,New York
7636,2024-02-27,CUST324,380.05,Clothing,Debit Card,New York
7637,2024-10-24,CUST424,442.63,Electronics,Cash,Los Angeles
7638,2024-09-03,CUST232,82.02,Groceries,Cash,Los Angeles
7639,2024-12-19,CUST856,493.91,Groceries,PayPal,Houston
7640,2024-02-10,CUST193,180.62,Books,Debit Card,Miami
7641,2024-03-13,CUST280,359.07,Groceries,Cash,Chicago
7642,2024-09-26,CUST905,489.0,Home,Credit Card,Los Angeles
7643,2024-05-23,CUST205,495.36,Books,PayPal,Los Angeles
7644,2024-08-26,CUST182,362.27,Electronics,Cash,Los Angeles
7645,2024-09-21,CUST303,132.89,Clothing,Credit Card,New York
7646,2024-02-10,CUST266,293.01,Groceries,Cash,Chicago
7647,2024-09-24,CUST715,146.02,Home,Debit Card,Los Angeles
7648,2024-11-08,CUST451,489.2,Home,Credit Card,Los Angeles
7649,2024-02-15,CUST271,236.0,Clothing,Cash,Chicago
7650,2024-05-05,CUST95,264.32,Electronics,Credit Card,New York
7651,2024-08-29,CUST502,434.33,Clothing,PayPal,Houston
7652,2024-11-18,CUST364,461.03,Books,Credit Card,New York
7653,2024-12-05,CUST593,316.2,Clothing,Credit Card,Houston
7654,2024-12-08,CUST373,43.14,Home,Credit Card,New York
7655,2024-02-09,CUST358,479.31,Books,PayPal,Los Angeles
7656,2024-12-16,CUST791,173.66,Clothing,Debit Card,Houston
7657,2024-11-20,CUST658,172.16,Books,PayPal,Miami
7658,2024-10-03,CUST536,87.0,Books,Credit Card,Houston
7659,2024-10-23,CUST461,64.09,Electronics,Debit Card,Miami
7660,2024-06-08,CUST850,238.91,Groceries,PayPal,Houston
7661,2024-11-09,CUST647,87.4,Electronics,PayPal,Los Angeles
7662,2024-01-28,CUST704,266.6,Electronics,PayPal,Los Angeles
7663,2024-06-24,CUST852,434.28,Home,PayPal,Miami
7664,2024-09-30,CUST175,224.6,Home,Cash,Houston
7665,2024-01-06,CUST38,373.62,Electronics,Cash,Miami
7666,2024-08-28,CUST973,238.48,Home,Debit Card,New York
7667,2024-08-20,CUST855,390.8,Home,Credit Card,Miami
7668,2024-09-19,CUST600,301.38,Books,Debit Card,New York
7669,2024-08-28,CUST395,32.84,Home,Cash,Los Angeles
7670,2024-10-20,CUST160,117.22,Electronics,Credit Card,Los Angeles
7671,2024-06-18,CUST551,60.42,Home,Cash,Los Angeles
7672,2024-08-03,CUST583,210.67,Groceries,PayPal,New York
7673,2024-06-29,CUST216,216.24,Electronics,Credit Card,Miami
7674,2024-05-30,CUST720,278.5,Electronics,Credit Card,Los Angeles
7675,2024-05-28,CUST445,258.43,Groceries,Cash,Los Angeles
7676,2024-03-26,CUST356,390.7,Electronics,Cash,New York
7677,2024-01-19,CUST662,237.64,Home,PayPal,Chicago
7678,2024-12-21,CUST831,418.22,Groceries,PayPal,Chicago
7679,2024-11-01,CUST699,69.24,Groceries,PayPal,Miami
7680,2024-06-04,CUST816,105.39,Electronics,Credit Card,Chicago
7681,2024-10-15,CUST296,299.88,Books,PayPal,Los Angeles
7682,2024-05-13,CUST213,380.29,Clothing,Cash,Chicago
7683,2024-02-01,CUST351,318.7,Electronics,Credit Card,New York
7684,2024-11-18,CUST717,195.18,Groceries,Debit Card,Miami
7685,2024-08-30,CUST992,243.16,Groceries,PayPal,Houston
7686,2024-10-23,CUST516,388.57,Electronics,Credit Card,Miami
7687,2024-03-27,CUST565,270.06,Electronics,Credit Card,Miami
7688,2024-10-20,CUST850,245.16,Groceries,Credit Card,New York
7689,2024-01-27,CUST761,419.56,Books,Cash,Houston
7690,2024-12-02,CUST814,24.96,Electronics,Cash,Chicago
7691,2024-05-29,CUST276,439.76,Books,Credit Card,Miami
7692,2024-11-15,CUST93,282.03,Clothing,Cash,Chicago
7693,2024-01-14,CUST526,57.49,Clothing,Credit Card,Houston
7694,2024-05-26,CUST792,451.95,Groceries,Cash,New York
7695,2024-09-05,CUST216,95.12,Home,Credit Card,New York
7696,2024-02-12,CUST265,146.96,Home,Debit Card,Chicago
7697,2024-03-05,CUST224,12.39,Books,Credit Card,Los Angeles
7698,2024-09-15,CUST479,362.78,Groceries,Credit Card,Chicago
7699,2024-02-09,CUST268,276.78,Home,Credit Card,Miami
7700,2024-05-22,CUST33,393.27,Groceries,Debit Card,Miami
7701,2024-05-09,CUST945,235.43,Groceries,Cash,New York
7702,2024-03-08,CUST119,485.29,Clothing,Debit Card,New York
7703,2024-11-11,CUST530,20.58,Books,Debit Card,Los Angeles
7704,2024-05-23,CUST675,89.01,Groceries,Credit Card,Miami
7705,2024-05-20,CUST647,132.16,Electronics,Credit Card,Chicago
7706,2024-05-11,CUST191,434.72,Electronics,Cash,Los Angeles
7707,2024-01-08,CUST487,101.11,Books,Debit Card,Los Angeles
7708,2024-02-27,CUST144,385.18,Electronics,Credit Card,Chicago
7709,2024-11-05,CUST479,110.58,Electronics,Debit Card,New York
7710,2024-03-30,CUST601,200.65,Electronics,PayPal,Houston
7711,2024-10-29,CUST331,97.18,Home,Cash,New York
7712,2024-03-18,CUST382,485.29,Electronics,Cash,New York
7713,2024-12-03,CUST578,65.16,Electronics,PayPal,Miami
7714,2024-08-16,CUST387,294.61,Groceries,Cash,Los Angeles
7715,2024-07-08,CUST675,395.72,Electronics,PayPal,New York
7716,2024-03-30,CUST603,195.3,Electronics,Credit Card,Los Angeles
7717,2024-05-13,CUST923,336.1,Groceries,Credit Card,Houston
7718,2024-12-24,CUST35,194.3,Home,Credit Card,Houston
7719,2024-04-30,CUST331,179.44,Books,Credit Card,Chicago
7720,2024-09-05,CUST719,230.67,Electronics,PayPal,Los Angeles
7721,2024-04-02,CUST108,202.21,Clothing,PayPal,Chicago
7722,2024-09-27,CUST645,238.72,Electronics,Debit Card,New York
7723,2024-01-17,CUST368,197.52,Books,Cash,Los Angeles
7724,2024-06-24,CUST891,224.03,Electronics,Credit Card,New York
7725,2024-02-13,CUST923,342.91,Clothing,Cash,Chicago
7726,2024-03-15,CUST9,37.82,Books,Debit Card,Houston
7727,2024-10-31,CUST163,311.77,Books,PayPal,Miami
7728,2024-03-19,CUST432,63.61,Home,Credit Card,Los Angeles
7729,2024-09-10,CUST487,291.14,Groceries,Credit Card,Chicago
7730,2024-07-30,CUST343,491.36,Clothing,Cash,New York
7731,2024-07-15,CUST345,466.1,Clothing,PayPal,Houston
7732,2024-05-01,CUST664,350.01,Home,Debit Card,Los Angeles
7733,2024-12-04,CUST925,470.1,Clothing,PayPal,Los Angeles
7734,2024-08-13,CUST103,471.94,Electronics,Debit Card,Los Angeles
7735,2024-11-22,CUST192,49.27,Electronics,PayPal,Chicago
7736,2024-03-26,CUST936,32.18,Electronics,Credit Card,Miami
7737,2024-04-17,CUST367,62.14,Clothing,Credit Card,New York
7738,2024-10-22,CUST314,206.25,Home,PayPal,Los Angeles
7739,2024-06-25,CUST167,152.6,Groceries,Cash,Houston
7740,2024-01-28,CUST479,76.87,Books,PayPal,Miami
7741,2024-11-24,CUST560,40.99,Home,PayPal,Los Angeles
7742,2024-05-15,CUST191,242.77,Home,Cash,Los Angeles
7743,2024-02-29,CUST771,9.77,Groceries,Cash,New York
7744,2024-01-27,CUST23,102.82,Books,Debit Card,New York
7745,2024-03-26,CUST450,27.98,Groceries,PayPal,Chicago
7746,2024-08-25,CUST829,470.8,Books,Debit Card,Los Angeles
7747,2024-07-23,CUST632,407.62,Clothing,Debit Card,Miami
7748,2024-08-31,CUST468,263.73,Home,Debit Card,Houston
7749,2024-06-03,CUST608,132.72,Groceries,Credit Card,Miami
7750,2024-08-31,CUST590,391.98,Books,Cash,Houston
7751,2024-09-29,CUST712,144.62,Home,PayPal,Miami
7752,2024-04-29,CUST446,109.88,Groceries,Debit Card,Chicago
7753,2024-07-13,CUST749,375.29,Books,Credit Card,Chicago
7754,2024-12-15,CUST409,60.69,Books,Credit Card,Houston
7755,2024-12-27,CUST485,271.41,Clothing,Cash,Los Angeles
7756,2024-07-18,CUST855,114.96,Books,PayPal,New York
7757,2024-08-30,CUST250,72.79,Clothing,Cash,New York
7758,2024-05-14,CUST259,273.21,Groceries,Credit Card,Houston
7759,2024-03-15,CUST741,149.95,Home,Debit Card,Houston
7760,2024-09-28,CUST383,37.65,Books,PayPal,New York
7761,2024-08-10,CUST616,16.67,Clothing,Credit Card,New York
7762,2024-01-07,CUST346,154.21,Electronics,PayPal,Houston
7763,2024-05-27,CUST495,58.03,Books,Debit Card,Los Angeles
7764,2024-08-17,CUST695,215.42,Electronics,Debit Card,New York
7765,2024-07-14,CUST411,405.64,Groceries,PayPal,Miami
7766,2024-12-13,CUST308,41.92,Books,Cash,Los Angeles
7767,2024-06-10,CUST42,12.66,Electronics,Cash,New York
7768,2024-09-28,CUST995,429.79,Books,PayPal,Los Angeles
7769,2024-12-15,CUST952,28.19,Clothing,Debit Card,Chicago
7770,2024-01-22,CUST899,54.96,Groceries,Credit Card,New York
7771,2024-02-19,CUST240,456.24,Books,Cash,Houston
7772,2024-09-29,CUST782,191.64,Electronics,PayPal,Houston
7773,2024-11-22,CUST958,361.25,Books,Cash,Houston
7774,2024-06-30,CUST923,383.01,Electronics,PayPal,Chicago
7775,2024-08-09,CUST950,358.58,Clothing,PayPal,Chicago
7776,2024-11-08,CUST520,494.64,Clothing,Debit Card,Los Angeles
7777,2024-11-29,CUST111,350.65,Groceries,Debit Card,Houston
7778,2024-05-19,CUST432,205.12,Home,Credit Card,Los Angeles
7779,2024-06-20,CUST437,398.12,Clothing,Cash,Miami
7780,2024-05-18,CUST793,119.39,Groceries,PayPal,Los Angeles
7781,2024-05-16,CUST276,434.53,Groceries,PayPal,New York
7782,2024-02-20,CUST977,309.16,Groceries,Credit Card,Los Angeles
7783,2024-05-10,CUST592,168.35,Home,Cash,Chicago
7784,2024-12-01,CUST411,158.38,Home,Credit Card,New York
7785,2024-10-26,CUST608,49.9,Groceries,PayPal,New York
7786,2024-07-19,CUST30,6.55,Groceries,PayPal,New York
7787,2024-08-24,CUST168,13.45,Home,Credit Card,Los Angeles
7788,2024-12-11,CUST525,63.65,Electronics,Credit Card,Chicago
7789,2024-05-03,CUST171,381.72,Groceries,Debit Card,Chicago
7790,2024-12-10,CUST945,456.48,Electronics,Cash,Miami
7791,2024-10-28,CUST308,213.2,Home,Credit Card,Houston
7792,2024-04-09,CUST908,385.51,Books,Debit Card,Miami
7793,2024-09-23,CUST612,81.96,Books,PayPal,Miami
7794,2024-06-21,CUST989,255.25,Groceries,Cash,Chicago
7795,2024-12-12,CUST715,405.15,Electronics,Debit Card,New York
7796,2024-12-19,CUST966,394.68,Groceries,Credit Card,Miami
7797,2024-04-02,CUST537,428.48,Books,Credit Card,Los Angeles
7798,2024-06-09,CUST204,65.53,Home,Cash,Miami
7799,2024-10-07,CUST975,238.87,Electronics,Credit Card,New York
7800,2024-01-06,CUST996,278.15,Books,Cash,Miami
7801,2024-12-10,CUST582,163.87,Home,Cash,Chicago
7802,2024-01-05,CUST770,383.63,Books,PayPal,Miami
7803,2024-02-04,CUST143,432.79,Home,Cash,Miami
7804,2024-01-07,CUST134,72.72,Groceries,Cash,Miami
7805,2024-07-29,CUST680,386.36,Home,Credit Card,Chicago
7806,2024-02-20,CUST342,453.39,Home,Credit Card,Chicago
7807,2024-09-25,CUST808,454.27,Electronics,Debit Card,Chicago
7808,2024-02-23,CUST983,168.11,Books,Credit Card,Miami
7809,2024-12-16,CUST56,53.75,Books,PayPal,Chicago
7810,2024-08-16,CUST994,120.93,Home,Credit Card,Miami
7811,2024-06-28,CUST93,189.2,Home,PayPal,Houston
7812,2024-04-22,CUST317,283.58,Electronics,PayPal,Los Angeles
7813,2024-05-25,CUST812,255.81,Home,PayPal,Chicago
7814,2024-05-08,CUST785,173.98,Electronics,Cash,Chicago
7815,2024-04-08,CUST145,133.5,Clothing,PayPal,Houston
7816,2024-01-18,CUST821,191.31,Books,Cash,Los Angeles
7817,2024-01-13,CUST355,469.75,Home,Debit Card,New York
7818,2024-11-13,CUST470,27.58,Groceries,Debit Card,Chicago
7819,2024-02-17,CUST406,337.37,Clothing,PayPal,Houston
7820,2024-01-30,CUST170,301.29,Books,Debit Card,Chicago
7821,2024-10-31,CUST472,84.58,Electronics,PayPal,Chicago
7822,2024-12-02,CUST1,368.5,Books,Cash,Los Angeles
7823,2024-04-21,CUST675,14.34,Groceries,Debit Card,New York
7824,2024-11-02,CUST152,151.34,Books,Cash,Houston
7825,2024-11-22,CUST206,149.9,Books,Cash,Chicago
7826,2024-03-03,CUST905,380.4,Books,Credit Card,Houston
7827,2024-12-28,CUST177,422.08,Electronics,Credit Card,Los Angeles
7828,2024-03-02,CUST309,188.06,Home,Cash,Miami
7829,2024-02-14,CUST315,143.69,Home,PayPal,Chicago
7830,2024-11-05,CUST83,387.72,Home,Debit Card,Miami
7831,2024-03-07,CUST190,236.94,Home,PayPal,New York
7832,2024-07-11,CUST242,23.16,Groceries,Debit Card,Chicago
7833,2024-12-02,CUST879,37.01,Clothing,Credit Card,Houston
7834,2024-11-27,CUST209,55.36,Clothing,Cash,Chicago
7835,2024-10-16,CUST448,233.04,Books,PayPal,New York
7836,2024-04-04,CUST93,35.27,Books,Credit Card,Chicago
7837,2024-02-26,CUST742,252.52,Clothing,PayPal,Chicago
7838,2024-12-22,CUST251,65.64,Books,Credit Card,Chicago
7839,2024-04-04,CUST158,195.22,Clothing,Debit Card,Chicago
7840,2024-05-09,CUST702,135.47,Groceries,Cash,Houston
7841,2024-05-30,CUST569,327.91,Home,Credit Card,Chicago
7842,2024-08-27,CUST866,268.12,Electronics,Credit Card,Houston
7843,2024-12-04,CUST795,322.4,Electronics,Credit Card,Chicago
7844,2024-02-08,CUST384,118.79,Electronics,PayPal,Miami
7845,2024-11-23,CUST6,333.97,Electronics,Cash,New York
7846,2024-08-20,CUST489,35.29,Electronics,Cash,Chicago
7847,2024-05-21,CUST164,53.36,Home,PayPal,Chicago
7848,2024-08-06,CUST353,162.43,Books,Credit Card,Los Angeles
7849,2024-12-20,CUST103,489.46,Electronics,PayPal,Chicago
